int value, function name, lib name, file name, line number, depth, token str, in loop, in conditional, is var, is callexpr, is enum, error func called, callexprs in block, is last, error handling , Is Error Handling (Manual Inspection) , 
None, lexbor_avl_node_balance, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/avl.c, 254, 0, " node->parent", False, False, True, False, False, False, 0, True, Needs Manual Analysis
None, lexbor_avl_insert, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/avl.c, 265, 1, " *scope", False, True, False, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_avl_insert, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/avl.c, 274, 2, " node", True, True, True, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_avl_insert, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/avl.c, 310, 0, " new_node", False, False, True, False, False, False, 0, True, Needs Manual Analysis
None, lexbor_avl_find_min, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/avl.c, 317, 1, "NULL", False, True, False, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_avl_find_min, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/avl.c, 324, 0, " node", False, False, True, False, False, False, 0, True, Needs Manual Analysis
None, lexbor_avl_remove, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/avl.c, 412, 2, " value", True, True, True, False, False, False, 2, False, Needs Manual Analysis
None, lexbor_avl_remove, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/avl.c, 422, 0, "NULL", False, False, False, False, False, False, 0, True, Needs Manual Analysis
None, lexbor_avl_search, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/avl.c, 441, 2, " node", True, True, True, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_avl_search, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/avl.c, 451, 0, "NULL", False, False, False, False, False, False, 0, True, Needs Manual Analysis
9, lexbor_avl_foreach, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/avl.c, 464, 1, " LXB_STATUS_ERROR_WRONG_ARGS", False, True, False, False, True, False, 0, True, True
None, lexbor_plog_create, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/plog.h, 43, 0, " (lexbor_plog_t *) lexbor_calloc(1, sizeof(lexbor_plog_t))", False, False, False, False, False, False, 0, True, Needs Manual Analysis
3, lexbor_array_init, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/array.c, 20, 1, " LXB_STATUS_ERROR_OBJECT_IS_NULL", False, True, False, False, True, False, 0, False, True
7, lexbor_array_init, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/array.c, 24, 1, " LXB_STATUS_ERROR_TOO_SMALL_SIZE", False, True, False, False, True, False, 0, False, False
2, lexbor_array_init, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/array.c, 32, 1, " LXB_STATUS_ERROR_MEMORY_ALLOCATION", False, True, False, False, True, False, 0, False, True
0, lexbor_array_init, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/array.c, 35, 0, " LXB_STATUS_OK", False, False, False, False, True, False, 0, True, False
None, lexbor_plog_push, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/plog.h, 59, 1, "NULL", False, True, False, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_plog_push, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/plog.h, 64, 1, "NULL", False, True, False, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_plog_push, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/plog.h, 71, 0, " (void *) entry", False, False, False, False, False, False, 0, True, Needs Manual Analysis
None, lexbor_array_destroy, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/array.c, 50, 1, "NULL", False, True, False, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_array_destroy, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/array.c, 62, 0, " array", False, False, True, False, False, False, 0, True, Needs Manual Analysis
None, lexbor_array_expand, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/array.c, 72, 1, "NULL", False, True, False, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_array_expand, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/array.c, 78, 1, "NULL", False, True, False, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_array_expand, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/array.c, 83, 0, " list", False, False, True, False, False, False, 0, True, Needs Manual Analysis
3, lexbor_plog_init, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/plog.c, 16, 1, " LXB_STATUS_ERROR_OBJECT_IS_NULL", False, True, False, False, True, False, 0, False, Needs Manual Analysis
None, lexbor_plog_init, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/plog.c, 25, 1, " status", False, True, True, False, False, False, 0, False, Needs Manual Analysis
0, lexbor_plog_init, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/plog.c, 28, 0, " LXB_STATUS_OK", False, False, False, False, True, False, 0, True, Needs Manual Analysis
2, lexbor_array_push, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/array.c, 91, 2, " LXB_STATUS_ERROR_MEMORY_ALLOCATION", False, True, False, False, True, False, 0, False, Needs Manual Analysis
0, lexbor_array_push, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/array.c, 98, 0, " LXB_STATUS_OK", False, False, False, False, True, False, 0, True, Needs Manual Analysis
None, lexbor_plog_destroy, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/plog.c, 35, 1, "NULL", False, True, False, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_plog_destroy, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/plog.c, 44, 0, " plog", False, False, True, False, False, False, 0, True, Needs Manual Analysis
None, lexbor_array_pop, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/array.c, 105, 1, "NULL", False, True, False, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_array_pop, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/array.c, 109, 0, " array->list[ array->length ]", False, False, True, False, False, False, 0, True, Needs Manual Analysis
2, lexbor_array_insert, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/array.c, 120, 3, " LXB_STATUS_ERROR_MEMORY_ALLOCATION", False, True, False, False, True, False, 0, False, Needs Manual Analysis
